"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Hungary","HUN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38260244295.9316","42104230345.4401","44324912331.7904","45394935968.5773","45807048317.3951","45821263776.267","46409002252.6648","47539782293.9747","49065239023.1492","53911055708.3066","67614545523.3446","87856861334.1591","105255926691.422","113694349443.499","118778758298.24","132480512936.966","132990416676.46","130917212080.173","130156956243.771","127463502441.199","132093488933.999","131594527046.634","127884656941.611","",
"IBRD only","IBD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","279654457139.83","308736156988.081","347803275665.703","382786544668.605","407718851389.478","417496060278.709","438699963969.854","488000024349.593","538354977515.644","583905769064.285","646764122465.05","800674574880.165","1013835823274.57","1216872574156.5","1297072629222.69","1377770221427.02","1520651409216.2","1783113229328.55","2092268370351.88","2285942704847.63","2274688998655.05","2176248978668.91","2193651183005.41","2282708720428.56","2454712014234.34","2696630972038.58","2911012080026.32","3002850654848.54","3222334347421.03","3496912135555.36","3734247573351.79","3941003789175.45","4166637294032.04","4535738310387.04","5047097487415.15","5441432397407.92","5332684767067.09","5297734818718.36","5550078848365.72","5653328998719.05","5787815244215.82","6392590764049.08","7528215341764.72","8907208831776.46","10433535646627.2","12554077089536.2","14969659564331","16263575368948.9","18426578116627.4","20658875778892","23518609466463","25559332692571.5","26582682735041.3","26112110300440.7","",
"IDA & IBRD total","IBT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","318061782128.793","350140701459.165","392088028549.76","431136872413.91","459734406621.668","471915221869.051","496584509365.575","552257900256.917","611788328163.17","662825633682.576","732378092220.459","897392249316.575","1138590657943.5","1366263234152.05","1464780828446.95","1558423110313.41","1718885234803.93","2017348475780.01","2369332364963.71","2587785593662.66","2571819747768.52","2444974709704.44","2447785113866.03","2538848586279.29","2725181741866.64","2999945052586.83","3242980891752.12","3335222179076.06","3549400653656.87","3822070832124.94","4068320398738.36","4271153827807.24","4490333102361.06","4882058523814.31","5426303093606.9","5849673957918.77","5744373440466.47","5716866683447.57","5985251015544.4","6103188331644.3","6257032498531.44","6911261540910.2","8150661126815.46","9623480058000.94","11260367551149.4","13510086466472.3","16103461298189.1","17507148512465.1","19826911472246.4","22220259067053.4","25363377711341.2","27594426663965.1","28785523360741.8","28365719533422.9","",
"IDA total","IDA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","98532148217.1284","127365821654.663","152476928343.64","172155848815.916","185720430721.309","203666343319.723","240854851427.386","285140515584.289","310517040930.462","305206352673.601","273886980413.216","257528314806.103","258883472172.352","272948473131.578","306563790174.406","335878974993.079","335605598163.402","328717040214.901","328339048560.83","335921555154.748","330719986081.703","323212998750.437","345546823989.052","378035010673.474","406949379791.924","411096319767.477","420026221134.173","435535377353.784","450609991649.272","470485192214.232","520097170958.292","624810968633.673","718167508947.83","828495076344.269","956233472178.093","1133804740369.41","1244081459071.49","1400538929135.77","1561494822655.95","1846978784799.53","2038452239225.05","2209661630112.75","2263672741521.6","",
"IDA blend","IDB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198304719453.261","207776105912.942","218930355771.913","244477958955.336","303344531450.62","347384762263.757","409804546622.109","472230098440.925","559668007843.056","602834083541.239","699899155921.568","804695188414.348","1008592692242.44","1122041919174.31","1229195319530.07","1248219914520.1","",
"Indonesia","IDN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","8425358929.16315","9796107792.27329","10680285378.093","11802079377.0074","15209706231.9651","21869855930.3721","30598315922.5677","38041080896.4268","44835448129.268","54591679573.5954","61024935183.477","74102765957.2764","86645076759.5699","90819836744.6087","90787472747.5149","88577760121.9901","85747246219.2838","87675868080.3459","87687513795.4527","92511339762.3009","99094091478.5723","111035558985.188","112328990877.224","125833407541.128","151872354646.955","170560814172.635","194813951294.019","218091673282.541","222423770191.732","135080246894.177","119650728524.12","119461981087.71","143150068614.672","156660007999.347","198234188577.089","241393114380.232","276758985876.475","315565149660.859","371908892982.922","457090280527.726","512965798113.468","611760411218.657","736173013009.267","888561308817.835","939988125799.14","923148898043.354","887027732534.628","",
"IDA only","IDX","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","148269403438.205","133679434767.194","130601300990.572","135296614095.79","156277818503.982","184658549786.503","199437173588.94","197159332946.047","193188853829.425","192261589266.457","192090220421.595","188847016738.353","179121882030.669","189357067828.747","205195240812.426","220770891144.356","227172536387.411","233212434522.252","239939901685.162","245246139037.661","253775596661.569","277696210336.233","322532373065.644","372154506378.146","419215529338.307","484688297459.856","574975350091.444","643340724644.371","700783886804.924","754869839610.275","831025432858.311","907491489972.166","969057302832.137","1005255600632.5","",
"Isle of Man","IMN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1258924172.17349","1408948065.55178","1619707682.99363","1683518143.57818","1732896870.30825","1828290525.31548","2137807376.60482","2653932592.09926","3108324046.533","3507012094.80426","5016152739.55685","5755700815.9034","6214040446.24585","6074695810.92855","6182223531.77198","6762435865.86547","7255912181.04453","","","",
"India","IND","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","41899840939.4435","46535043796.6224","53463130139.0686","56843116926.2067","54886671743.8518","55975759350.423","54861883299.1291","60211657926.1783","65006574148.9491","68822466195.8475","73073813339.5038","87250115794.5778","104029841247.487","120363243871.934","117114430145.175","123164857106.561","140578601721.513","155115646502.259","191882973245.434","214690530331.839","214070035248","216190511431.939","219675559981.644","233333404252.553","254821956893.255","292662757538.762","334984061659.857","338678719762.658","340537312222.576","314075957417.368","318075447146.213","305978954240.956","328479387679.61","360600598482.963","402268729186.149","417149952468.095","427584262931.765","462428027372.377","475361297927.471","494030199911.684","509029048057.573","584032659131.285","699419911386.763","830107142978.797","941326222666.107","1108958650641.12","1224360492369.78","1392778614160.02","1555614949710.89","1749362439131.06","1889508379484.42","1944152973533.38","2023047743426.92","2084447585197.26","",
"Not classified","INX","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","6276789021.60849","7835495755.75429","9394408183.02464","10824268834.1767","10627110841.9911","11734303465.0988","13724287030.0336","17263012117.9615","21774221681.183","23422600359.9604","22264476065.629","20083045665.0033","19822997577.6213","19911053550.6593","22557011416.8749","29086555405.9496","36738564373.5633","38958573208.6902","44137988763.8359","46393097357.2835","51388373953.8315","52218352482.2105","55581256644.1974","61062706059.679","69485166506.1782","76453306991.7677","79747878595.2152","85234198244.009","92093121999.9466","93361858849.2405","97810767431.5992","120212068287.518","151606622933.817","185098711504.532","207640281464.986","224398727130.527","233556079085.141","213867293451.044","204016990334.425","197257461966.541","193403597646.016","204413737990.789","214450622779.171","216614205944.761","",
"Iran, Islamic Rep.","IRN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","6570128584.02356","7322214447.51897","8019483531.24543","9100101020.39298","10393518772.1897","11390824809.573","13418589769.0928","16956211718.587","23152897291.5448","35457579273.1356","49172280858.9992","68565117490.6189","72679495432.8528","72157804787.9862","85413808176.1461","85183302491.1006","99186586712.1571","130616751056.245","144597591541.494","144664270495.377","166063624134.004","181958978900.903","182233258484.133","159929088459.571","141543038755.524","143546168388.327","","","","","80285238936.1744","99523833914.9487","113690952730.885","115302398589.148","112076041863.88","115686058421.666","119980610345.34","127544823898.606","150227484352.536","171717631539.326","203816042208.491","240291429060.188","298087597522.682","349264881775.061","394234055480.336","446814533813.051","505745139248.139","533651694489.864","548968234348.219","511755157666.044","","",
"Iraq","IRQ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","53691468524.307","48537660268.6388","43998759087.0542","35021628731.3358","38648734819.2484","42854343954.5343","48579786662.1367","57324926892.9115","61775628578.9579","63268229403.2527","122763148283.693","","","","","","","","","","","","","","","","55938618215.2666","71394849195.1991","103074220267.518","120478961288.78","136157943666.608","152577383732.434","201130110723.349","232029932469.838","226138141599.685","202041835888.198","",
"Iceland","ISL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","280481087.585506","323479574.868951","387567639.670805","469103340.061838","581826188.645777","618271495.256565","562064166.198631","505794508.15242","519370334.925578","618555287.489679","777723747.595188","1047617857.29853","1432172798.47075","1623088972.33041","1745472769.4917","1988694370.5196","2414517387.74236","2959704597.43285","3503816710.96641","3728618596.91678","3512299344.94582","2964667580.7177","2834056110.96364","2864273356.52643","3446807943.22983","4672213716.43748","5831698367.31659","6088044722.99763","6288781716.14155","6478657980.1855","6883253778.60817","6846561630.397","6790634050.2322","6780579551.18266","7307870067.07974","7673600842.96548","7949123441.9611","8382007030.6021","8867920833.50543","8675876544.41579","8734446789.82031","9593157420.17505","12094219794.994","15053130240.1871","16248045971.3184","19406888751.7836","15877974489.5895","13443892898.865","11661779696.1856","11992600712.9019","12997170351.6427","15005249139.5739","15622644767.0977","16451368576.6501","",
"Israel","ISR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","3265954117.67971","3299931247.58005","3277689247.2958","3699449338.48883","3871790832.41567","4012320693.37035","4534740466.25583","4891447854.35622","5199851762.97619","5877784869.97104","7137540358.09612","8426362091.27928","11452100865.7767","13493725280.4049","13568568057.7079","13517652641.1171","14435739545.1018","17092831270.1534","20763731056.7753","24008105715.5459","24213682010.9565","24584364053.7201","24868300701.8088","25307482046.4828","27739288126.1441","33269791421.7214","41008273239.9659","44134581039.5775","50622555239.1791","56851675789.177","64486134983.1759","68774228588.4223","74669643724.645","78777882281.5171","94479722851.727","105126775038.09","105795136555.439","106659105935.342","118242130439.494","122596382353.764","120462669498.496","123074135038.902","135772302394.266","147060980336.578","155602242488.695","170220438905.068","189463041405.058","203460512325.966","225970544092.317","245523475066.713","256855618419.203","276716656458.53","290368583762.94","297027546558.848","",
